,symbol,ticker
796,NYSE:AMH/PG,AMH/PG
797,NYSE:AMH/PH,AMH/PH
798,NASDAQ:AMID,AMID
799,OTC:AMIGF,AMIGF
800,OTC:AMIGY,AMIGY
801,OTC:AMIH,AMIH
802,OTC:AMIVF,AMIVF
803,NASDAQ:AMIX,AMIX
804,AMEX:AMJB,AMJB
805,OTC:AMJT,AMJT
806,OTC:AMKAF,AMKAF
807,OTC:AMKBF,AMKBF
808,OTC:AMKBY,AMKBY
809,NASDAQ:AMKR,AMKR
810,OTC:AMLH,AMLH
811,OTC:AMLIF,AMLIF
812,OTC:AMLM,AMLM
813,AMEX:AMLP,AMLP
814,NASDAQ:AMLX,AMLX
815,OTC:AMMJ,AMMJ
816,OTC:AMMPF,AMMPF
817,OTC:AMMX,AMMX
818,NYSE:AMN,AMN
819,OTC:AMNE,AMNE
820,OTC:AMNF,AMNF
821,OTC:AMNI,AMNI
822,OTC:AMNNF,AMNNF
823,OTC:AMNP,AMNP
824,NASDAQ:AMOD,AMOD
825,AMEX:AMOM,AMOM
826,NYSE:AMP,AMP
827,OTC:AMPE,AMPE
828,NASDAQ:AMPG,AMPG
829,NASDAQ:AMPH,AMPH
830,NASDAQ:AMPL,AMPL
831,NYSE:AMPX,AMPX
832,NYSE:AMPY,AMPY
833,OTC:AMQFF,AMQFF
834,NYSE:AMR,AMR
835,NYSE:AMRC,AMRC
836,OTC:AMRGS,AMRGS
837,NASDAQ:AMRK,AMRK
838,NASDAQ:AMRN,AMRN
839,OTC:AMROF,AMROF
840,OTC:AMRPS,AMRPS
841,OTC:AMRQF,AMRQF
842,OTC:AMRRY,AMRRY
843,NASDAQ:AMRX,AMRX
844,NYSE:AMRZ,AMRZ
845,AMEX:AMS,AMS
846,NASDAQ:AMSC,AMSC
847,NASDAQ:AMSF,AMSF
848,OTC:AMSLF,AMSLF
849,OTC:AMSPF,AMSPF
850,OTC:AMSSY,AMSSY
851,NASDAQ:AMST,AMST
852,OTC:AMSYF,AMSYF
853,NYSE:AMT,AMT
854,NYSE:AMTB,AMTB
855,NYSE:AMTD,AMTD
856,OTC:AMTFF,AMTFF
857,OTC:AMTLS,AMTLS
858,NYSE:AMTM,AMTM
859,NASDAQ:AMTX,AMTX
860,OTC:AMTY,AMTY
861,AMEX:AMUB,AMUB
862,OTC:AMUIF,AMUIF
863,NASDAQ:AMUU,AMUU
864,OTC:AMVIF,AMVIF
865,OTC:AMVMF,AMVMF
866,OTC:AMVOY,AMVOY
867,NASDAQ:AMWD,AMWD
868,NYSE:AMWL,AMWL
869,NYSE:AMX,AMX
870,OTC:AMXEF,AMXEF
871,OTC:AMYRS,AMYRS
872,NASDAQ:AMYY,AMYY
873,OTC:AMYZF,AMYZF
874,AMEX:AMZA,AMZA
875,NASDAQ:AMZD,AMZD
876,AMEX:AMZE,AMZE
877,NASDAQ:AMZN,AMZN
878,CBOE:AMZP,AMZP
879,NASDAQ:AMZU,AMZU
880,CBOE:AMZW,AMZW
881,AMEX:AMZY,AMZY
882,NASDAQ:AMZZ,AMZZ
883,NYSE:AN,AN
884,NASDAQ:ANAB,ANAB
885,OTC:ANAS,ANAS
886,OTC:ANCTF,ANCTF
887,OTC:ANDC,ANDC
888,NASDAQ:ANDE,ANDE
889,OTC:ANDI,ANDI
890,OTC:ANDMF,ANDMF
891,NASDAQ:ANEB,ANEB
892,NASDAQ:ANEL,ANEL
893,NYSE:ANET,ANET
894,AMEX:ANEW,ANEW
895,NYSE:ANF,ANF
896,OTC:ANFGF,ANFGF
897,OTC:ANFIF,ANFIF
898,NYSE:ANG/PD,ANG/PD
899,OTC:ANGCF,ANGCF
900,NASDAQ:ANGH,ANGH
901,NASDAQ:ANGI,ANGI
902,NASDAQ:ANGL,ANGL
903,NASDAQ:ANGO,ANGO
904,OTC:ANGPY,ANGPY
905,NYSE:ANGX,ANGX
906,OTC:ANICF,ANICF
907,NASDAQ:ANIK,ANIK
908,OTC:ANIOY,ANIOY
909,NASDAQ:ANIP,ANIP
910,NASDAQ:ANIX,ANIX
911,OTC:ANKOF,ANKOF
912,NASDAQ:ANL,ANL
913,OTC:ANLBF,ANLBF
914,NASDAQ:ANNA,ANNA
915,OTC:ANNSF,ANNSF
916,NASDAQ:ANNX,ANNX
917,OTC:ANORF,ANORF
918,NASDAQ:ANPA,ANPA
919,OTC:ANPCY,ANPCY
920,OTC:ANPDF,ANPDF
921,OTC:ANPDY,ANPDY
922,OTC:ANPMF,ANPMF
923,OTC:ANRGF,ANRGF
924,NYSE:ANRO,ANRO
925,NASDAQ:ANSC,ANSC
926,OTC:ANSNF,ANSNF
927,NASDAQ:ANTA,ANTA
928,OTC:ANTH,ANTH
929,OTC:ANTMF,ANTMF
930,NASDAQ:ANTX,ANTX
931,NYSE:ANVS,ANVS
932,NASDAQ:ANY,ANY
933,OTC:ANYYY,ANYYY
934,OTC:ANZFF,ANZFF
935,OTC:ANZGY,ANZGY
936,OTC:ANZLY,ANZLY
937,AMEX:AOA,AOA
938,OTC:AOBI,AOBI
939,OTC:AOCIF,AOCIF
940,CBOE:AOCT,AOCT
941,NYSE:AOD,AOD
942,NASDAQ:AOHY,AOHY
943,OTC:AOIFF,AOIFF
944,AMEX:AOK,AOK
945,OTC:AOLS,AOLS
946,AMEX:AOM,AOM
947,NYSE:AOMD,AOMD
948,OTC:AOMFF,AOMFF
949,NYSE:AOMN,AOMN
950,NYSE:AOMR,AOMR
951,NYSE:AON,AON
952,OTC:AONC,AONC
953,OTC:AONNF,AONNF
954,OTC:AONNY,AONNY
955,OTC:AOPRS,AOPRS
956,AMEX:AOR,AOR
957,OTC:AOREF,AOREF
958,NYSE:AORT,AORT
959,NYSE:AOS,AOS
960,NASDAQ:AOSL,AOSL
961,NASDAQ:AOTG,AOTG
962,OTC:AOTVF,AOTVF
963,NASDAQ:AOUT,AOUT
964,OTC:AOXG,AOXG
965,OTC:AOXY,AOXY
966,NYSE:AP,AP
967,NASDAQ:APA,APA
968,OTC:APAAF,APAAF
969,NASDAQ:APACU,APACU
970,NASDAQ:APAD,APAD
971,NASDAQ:APADU,APADU
972,OTC:APAJF,APAJF
973,NYSE:APAM,APAM
974,AMEX:APCB,APCB
975,OTC:APCOF,APCOF
976,OTC:APCX,APCX
977,NYSE:APD,APD
978,NASDAQ:APED,APED
979,NASDAQ:APEI,APEI
980,OTC:APEMY,APEMY
981,OTC:APEOF,APEOF
982,OTC:APETF,APETF
983,OTC:APEUF,APEUF
984,NYSE:APG,APG
985,NASDAQ:APGE,APGE
986,OTC:APGI,APGI
987,OTC:APGOF,APGOF
988,OTC:APGP,APGP
989,NYSE:APH,APH
990,OTC:APHBF,APHBF
991,OTC:APHD,APHD
992,OTC:APHP,APHP
993,NASDAQ:API,API
994,AMEX:APIE,APIE
995,OTC:APKLS,APKLS
996,NASDAQ:APLD,APLD
997,NYSE:APLE,APLE
998,OTC:APLIF,APLIF
999,OTC:APLO,APLO
1000,NASDAQ:APLS,APLS
1001,NASDAQ:APLT,APLT
1002,AMEX:APLU,APLU
1003,CBOE:APLX,APLX
1004,AMEX:APLY,APLY
1005,NASDAQ:APM,APM
1006,OTC:APMCF,APMCF
1007,AMEX:APMU,APMU
1008,OTC:APNHY,APNHY
1009,NYSE:APO,APO
1010,NYSE:APO/PA,APO/PA
1011,CBOE:APOC,APOC
1012,NASDAQ:APOG,APOG
1013,NYSE:APOS,APOS
1014,NASDAQ:APP,APP
1015,OTC:APPB,APPB
1016,NASDAQ:APPF,APPF
1017,NASDAQ:APPN,APPN
1018,NASDAQ:APPS,APPS
1019,NASDAQ:APPX,APPX
1020,OTC:APPZ,APPZ
1021,OTC:APRAF,APRAF
1022,NASDAQ:APRE,APRE
1023,CBOE:APRH,APRH
1024,CBOE:APRJ,APRJ
1025,OTC:APRO,APRO
1026,CBOE:APRP,APRP
1027,AMEX:APRT,APRT
1028,OTC:APRU,APRU
1029,AMEX:APRW,APRW
1030,CBOE:APRZ,APRZ
1031,OTC:APSI,APSI
1032,AMEX:APT,APT
1033,OTC:APTL,APTL
1034,OTC:APTOF,APTOF
1035,OTC:APTPF,APTPF
1036,NYSE:APTV,APTV
1037,OTC:APTY,APTY
1038,AMEX:APUE,APUE
1039,AMEX:APUS,APUS
1040,NASDAQ:APVO,APVO
1041,OTC:APVS,APVS
1042,NASDAQ:APWC,APWC
1043,OTC:APWL,APWL
1044,OTC:APXCF,APXCF
1045,OTC:APXIF,APXIF
1046,CBOE:APXM,APXM
1047,OTC:APXYY,APXYY
1048,OTC:APYP,APYP
1049,OTC:APYRF,APYRF
1050,NASDAQ:APYX,APYX
1051,NASDAQ:AQB,AQB
1052,OTC:AQIA,AQIA
1053,CBOE:AQLT,AQLT
1054,NASDAQ:AQMS,AQMS
1055,NYSE:AQN,AQN
1056,NYSE:AQNB,AQNB
1057,OTC:AQPW,AQPW
1058,NASDAQ:AQST,AQST
1059,OTC:AQSZF,AQSZF
1060,NASDAQ:AQWA,AQWA
1061,NYSE:AR,AR
1062,OTC:ARAAF,ARAAF
1063,OTC:ARAFF,ARAFF
1064,NASDAQ:ARAI,ARAI
1065,NASDAQ:ARAY,ARAY
1066,AMEX:ARB,ARB
1067,NASDAQ:ARBB,ARBB
1068,NASDAQ:ARBE,ARBE
1069,NASDAQ:ARBK,ARBK
1070,OTC:ARBKF,ARBKF
1071,NASDAQ:ARBKL,ARBKL
1072,OTC:ARBTF,ARBTF
1073,OTC:ARBV,ARBV
1074,OTC:ARCAY,ARCAY
1075,NASDAQ:ARCB,ARCB
1076,NASDAQ:ARCC,ARCC
1077,CBOE:ARCM,ARCM
1078,OTC:ARCNF,ARCNF
1079,NYSE:ARCO,ARCO
1080,NASDAQ:ARCT,ARCT
1081,OTC:ARCVF,ARCVF
1082,CBOE:ARCX,ARCX
1083,NYSE:ARDC,ARDC
1084,OTC:ARDMS,ARDMS
1085,OTC:ARDNF,ARDNF
1086,OTC:ARDQS,ARDQS
1087,OTC:ARDS,ARDS
1088,NYSE:ARDT,ARDT
1089,NASDAQ:ARDX,ARDX
1090,NYSE:ARE,ARE
1091,AMEX:AREA,AREA
1092,NASDAQ:AREB,AREB
1093,NASDAQ:AREC,AREC
1094,AMEX:AREN,AREN
1095,NYSE:ARES,ARES
1096,NYSE:ARES/PB,ARES/PB
1097,OTC:ARESF,ARESF
1098,OTC:ARET,ARET
1099,OTC:ARGES,ARGES
1100,OTC:ARGGY,ARGGY
1101,OTC:ARGHF,ARGHF
1102,OTC:ARGNF,ARGNF
1103,OTC:ARGPF,ARGPF
1104,OTC:ARGQ,ARGQ
1105,AMEX:ARGT,ARGT
1106,OTC:ARGTF,ARGTF
1107,NASDAQ:ARGX,ARGX
1108,OTC:ARGYF,ARGYF
1109,OTC:ARHLF,ARHLF
1110,NASDAQ:ARHS,ARHS
1111,OTC:ARHTQ,ARHTQ
1112,OTC:ARHVF,ARHVF
1113,NYSE:ARI,ARI
1114,NYSE:ARIS,ARIS
1115,OTC:ARIZF,ARIZF
1116,OTC:ARJNF,ARJNF
1117,OTC:ARKAF,ARKAF
1118,OTC:ARKAY,ARKAY
1119,CBOE:ARKB,ARKB
1120,CBOE:ARKF,ARKF
1121,CBOE:ARKG,ARKG
1122,CBOE:ARKK,ARKK
1123,NASDAQ:ARKO,ARKO
1124,CBOE:ARKQ,ARKQ
1125,NASDAQ:ARKR,ARKR
1126,CBOE:ARKT,ARKT
1127,CBOE:ARKW,ARKW
1128,CBOE:ARKX,ARKX
1129,NYSE:ARL,ARL
1130,OTC:ARLBS,ARLBS
1131,NYSE:ARLO,ARLO
1132,NASDAQ:ARLP,ARLP
1133,OTC:ARLSF,ARLSF
1134,OTC:ARLTS,ARLTS
1135,CBOE:ARLU,ARLU
1136,OTC:ARLUF,ARLUF
1137,OTC:ARLYF,ARLYF
1138,NASDAQ:ARM,ARM
1139,NASDAQ:ARMG,ARMG
1140,AMEX:ARMH,ARMH
1141,NYSE:ARMK,ARMK
1142,AMEX:ARMN,ARMN
1143,AMEX:ARMP,ARMP
1144,CBOE:ARMU,ARMU
1145,OTC:ARNNY,ARNNY
1146,OTC:AROAF,AROAF
1147,NYSE:AROC,AROC
1148,NASDAQ:AROW,AROW
1149,AMEX:ARP,ARP
1150,OTC:ARPQS,ARPQS
1151,NASDAQ:ARQ,ARQ
1152,NASDAQ:ARQQ,ARQQ
1153,NASDAQ:ARQT,ARQT
1154,NYSE:ARR,ARR
1155,NYSE:ARR/PC,ARR/PC
1156,OTC:ARREF,ARREF
1157,OTC:ARRJF,ARRJF
1158,OTC:ARRKF,ARRKF
1159,OTC:ARRNF,ARRNF
1160,OTC:ARRPY,ARRPY
1161,OTC:ARRRF,ARRRF
1162,OTC:ARRXF,ARRXF
1163,NASDAQ:ARRY,ARRY
1164,OTC:ARSC,ARSC
1165,OTC:ARSJS,ARSJS
1166,OTC:ARSLF,ARSLF
1167,OTC:ARSMF,ARSMF
1168,OTC:ARSRF,ARSRF
1169,OTC:ARTHQ,ARTHQ
1170,NASDAQ:ARTL,ARTL
1171,OTC:ARTM,ARTM
1172,NASDAQ:ARTNA,ARTNA
1173,OTC:ARTNB,ARTNB
1174,OTC:ARTTF,ARTTF
1175,NASDAQ:ARTV,ARTV
1176,NASDAQ:ARTW,ARTW
1177,AMEX:ARTY,ARTY
1178,OTC:ARUXF,ARUXF
1179,OTC:ARVBS,ARVBS
1180,OTC:ARVHS,ARVHS
1181,OTC:ARVLF,ARVLF
1182,NASDAQ:ARVN,ARVN
1183,OTC:ARVQS,ARVQS
1184,NASDAQ:ARVR,ARVR
1185,OTC:ARVTS,ARVTS
1186,OTC:ARVUS,ARVUS
1187,OTC:ARVY,ARVY
1188,OTC:ARVZS,ARVZS
1189,NYSE:ARW,ARW
1190,NASDAQ:ARWR,ARWR
1191,OTC:ARWYF,ARWYF
1192,NYSE:ARX,ARX
1193,OTC:ARXRF,ARXRF
1194,OTC:ARYMF,ARYMF
1195,OTC:ARZGY,ARZGY
1196,OTC:ARZTY,ARZTY
1197,NYSE:AS,AS
1198,NYSE:ASA,ASA
1199,OTC:ASAGF,ASAGF
1200,OTC:ASAIY,ASAIY
1201,NYSE:ASAN,ASAN
1202,OTC:ASAPF,ASAPF
1203,OTC:ASAPQ,ASAPQ
1204,OTC:ASAZF,ASAZF
1205,OTC:ASAZY,ASAZY
1206,NYSE:ASB,ASB
1207,NYSE:ASB/PE,ASB/PE
1208,NYSE:ASB/PF,ASB/PF
1209,OTC:ASBFY,ASBFY
1210,NASDAQ:ASBP,ASBP
1211,OTC:ASBRF,ASBRF
1212,NYSE:ASC,ASC
1213,OTC:ASCC,ASCC
1214,OTC:ASCCF,ASCCF
1215,OTC:ASCCY,ASCCY
1216,AMEX:ASCE,ASCE
1217,OTC:ASCLF,ASCLF
1218,OTC:ASCUF,ASCUF
1219,OTC:ASDZF,ASDZF
1220,AMEX:ASEA,ASEA
1221,OTC:ASEJF,ASEJF
1222,NASDAQ:ASET,ASET
1223,OTC:ASFH,ASFH
1224,OTC:ASFZ,ASFZ
1225,NYSE:ASG,ASG
1226,NYSE:ASGI,ASGI
1227,OTC:ASGLY,ASGLY
1228,AMEX:ASGM,ASGM
1229,NYSE:ASGN,ASGN
1230,OTC:ASGOF,ASGOF
1231,OTC:ASGTF,ASGTF
1232,NYSE:ASH,ASH
1233,OTC:ASHI,ASHI
1234,AMEX:ASHR,ASHR
1235,AMEX:ASHS,ASHS
1236,OTC:ASHTF,ASHTF
1237,OTC:ASHTY,ASHTY
1238,OTC:ASHXF,ASHXF
1239,AMEX:ASIA,ASIA
1240,NYSE:ASIC,ASIC
1241,OTC:ASII,ASII
1242,NYSE:ASIX,ASIX
1243,OTC:ASKE,ASKE
1244,OTC:ASKH,ASKH
1245,OTC:ASLCS,ASLCS
1246,NASDAQ:ASLE,ASLE
1247,OTC:ASLRF,ASLRF
1248,AMEX:ASLV,ASLV
1249,AMEX:ASM,ASM
1250,NASDAQ:ASMB,ASMB
1251,AMEX:ASMF,ASMF
1252,NASDAQ:ASMG,ASMG
1253,AMEX:ASMH,ASMH
1254,OTC:ASMIY,ASMIY
1255,OTC:ASMKS,ASMKS
1256,NASDAQ:ASML,ASML
1257,OTC:ASMLF,ASMLF
1258,OTC:ASMMF,ASMMF
1259,OTC:ASMVF,ASMVF
1260,OTC:ASMVY,ASMVY
1261,OTC:ASMXF,ASMXF
1262,NASDAQ:ASND,ASND
1263,NASDAQ:ASNS,ASNS
1264,NASDAQ:ASO,ASO
1265,OTC:ASOMF,ASOMF
1266,OTC:ASOMY,ASOMY
1267,OTC:ASOZF,ASOZF
1268,OTC:ASOZY,ASOZY
1269,NASDAQ:ASPC,ASPC
1270,NASDAQ:ASPCU,ASPCU
1271,OTC:ASPD,ASPD
1272,NASDAQ:ASPI,ASPI
1273,NYSE:ASPN,ASPN
1274,OTC:ASPR,ASPR
1275,NASDAQ:ASPS,ASPS
1276,OTC:ASPU,ASPU
1277,NYSE:ASR,ASR
1278,OTC:ASRE,ASRE
1279,OTC:ASRHF,ASRHF
1280,OTC:ASRMF,ASRMF
1281,OTC:ASRRF,ASRRF
1282,NASDAQ:ASRT,ASRT
1283,NASDAQ:ASRV,ASRV
1284,NASDAQ:ASST,ASST
1285,OTC:ASTAQ,ASTAQ
1286,NASDAQ:ASTC,ASTC
1287,NASDAQ:ASTE,ASTE
1288,NASDAQ:ASTH,ASTH
1289,NASDAQ:ASTI,ASTI
1290,NASDAQ:ASTL,ASTL
1291,NASDAQ:ASTS,ASTS
1292,CBOE:ASTX,ASTX
1293,NASDAQ:ASUR,ASUR
1294,OTC:ASWRF,ASWRF
1295,NYSE:ASX,ASX
1296,OTC:ASXFF,ASXFF
1297,OTC:ASXFY,ASXFY
1298,OTC:ASXSF,ASXSF
1299,NASDAQ:ASYS,ASYS
1300,NASDAQ:ATAI,ATAI
1301,NASDAQ:ATAT,ATAT
1302,OTC:ATBHF,ATBHF
1303,OTC:ATCC,ATCC
1304,OTC:ATCD,ATCD
1305,AMEX:ATCH,ATCH
1306,OTC:ATCLF,ATCLF
1307,OTC:ATCMF,ATCMF
1308,NYSE:ATCO/PH,ATCO/PH
1309,OTC:ATCUF,ATCUF
1310,OTC:ATCV,ATCV
1311,OTC:ATDRF,ATDRF
1312,OTC:ATDRY,ATDRY
1313,OTC:ATDS,ATDS
1314,OTC:ATEAY,ATEAY
1315,NASDAQ:ATEC,ATEC
1316,NYSE:ATEN,ATEN
1317,OTC:ATEPF,ATEPF
1318,NASDAQ:ATER,ATER
1319,NASDAQ:ATEX,ATEX
1320,OTC:ATEYY,ATEYY
1321,AMEX:ATFV,ATFV
1322,NYSE:ATGE,ATGE
1323,OTC:ATGFF,ATGFF
1324,NASDAQ:ATGL,ATGL
1325,OTC:ATGN,ATGN
1326,OTC:ATGVF,ATGVF
1327,NYSE:ATH/PA,ATH/PA
1328,NYSE:ATH/PB,ATH/PB
1329,NYSE:ATH/PD,ATH/PD
1330,NYSE:ATH/PE,ATH/PE
1331,NASDAQ:ATHA,ATHA
1332,NASDAQ:ATHE,ATHE
1333,OTC:ATHHF,ATHHF
1334,NYSE:ATHM,ATHM
1335,OTC:ATHOF,ATHOF
1336,NASDAQ:ATHR,ATHR
1337,NYSE:ATHS,ATHS
1338,OTC:ATHXQ,ATHXQ
1339,NYSE:ATI,ATI
1340,OTC:ATIG,ATIG
1341,NASDAQ:ATII,ATII
1342,NASDAQ:ATIIU,ATIIU
1343,NYSE:ATKR,ATKR
1344,NASDAQ:ATLC,ATLC
1345,NASDAQ:ATLCL,ATLCL
1346,NASDAQ:ATLCP,ATLCP
1347,OTC:ATLCY,ATLCY
1348,NASDAQ:ATLCZ,ATLCZ
1349,OTC:ATLKY,ATLKY
1350,NASDAQ:ATLN,ATLN
1351,NASDAQ:ATLO,ATLO
1352,OTC:ATLPF,ATLPF
1353,NASDAQ:ATLX,ATLX
1354,NASDAQ:ATMC,ATMC
1355,NASDAQ:ATMCU,ATMCU
1356,OTC:ATMH,ATMH
1357,OTC:ATMMF,ATMMF
1358,CBOE:ATMP,ATMP
1359,OTC:ATMTF,ATMTF
1360,NYSE:ATMU,ATMU
1361,NASDAQ:ATMV,ATMV
1362,OTC:ATNE,ATNE
1363,NASDAQ:ATNI,ATNI
1364,AMEX:ATNM,ATNM
1365,OTC:ATNPQ,ATNPQ
1366,NYSE:ATO,ATO
1367,OTC:ATOGF,ATOGF
1368,NASDAQ:ATOM,ATOM
1369,NASDAQ:ATON,ATON
1370,OTC:ATONY,ATONY
1371,NASDAQ:ATOS,ATOS
1372,OTC:ATOXF,ATOXF
1373,NASDAQ:ATPC,ATPC
1374,NYSE:ATR,ATR
1375,NASDAQ:ATRA,ATRA
1376,NASDAQ:ATRC,ATRC
1377,NASDAQ:ATRO,ATRO
1378,OTC:ATROB,ATROB
1379,OTC:ATRX,ATRX
1380,NYSE:ATS,ATS
1381,OTC:ATTBF,ATTBF
1382,OTC:ATTOF,ATTOF
1383,NYSE:ATUS,ATUS
1384,OTC:ATUSF,ATUSF
1385,OTC:ATUUF,ATUUF
1386,OTC:ATVDY,ATVDY
1387,OTC:ATVK,ATVK
1388,OTC:ATVVF,ATVVF
1389,OTC:ATWT,ATWT
1390,NASDAQ:ATXG,ATXG
1391,OTC:ATXI,ATXI
1392,OTC:ATXRF,ATXRF
1393,NASDAQ:ATXS,ATXS
1394,OTC:ATYG,ATYG
1395,NASDAQ:ATYR,ATYR
1396,OTC:ATZAF,ATZAF
1397,NYSE:AU,AU
1398,NYSE:AUB,AUB
1399,NYSE:AUB/PA,AUB/PA
1400,NASDAQ:AUBN,AUBN
1401,OTC:AUCCF,AUCCF
1402,OTC:AUCUF,AUCUF
1403,NASDAQ:AUDC,AUDC
1404,OTC:AUDGF,AUDGF
1405,OTC:AUEEF,AUEEF
1406,OTC:AUGG,AUGG
1407,CBOE:AUGM,AUGM
1408,NASDAQ:AUGO,AUGO
1409,CBOE:AUGP,AUGP
1410,AMEX:AUGT,AUGT
1411,CBOE:AUGU,AUGU
1412,AMEX:AUGW,AUGW
1413,CBOE:AUGZ,AUGZ
1414,OTC:AUHIF,AUHIF
1415,OTC:AUIAF,AUIAF
1416,NASDAQ:AUID,AUID
1417,OTC:AUKNY,AUKNY
1418,OTC:AUKUF,AUKUF
1419,OTC:AUMBF,AUMBF
1420,OTC:AUMC,AUMC
1421,NASDAQ:AUMI,AUMI
1422,OTC:AUMMF,AUMMF
1423,OTC:AUMN,AUMN
1424,OTC:AUMTF,AUMTF
1425,NYSE:AUNA,AUNA
1426,OTC:AUNXD,AUNXD
1427,OTC:AUOTY,AUOTY
1428,NASDAQ:AUPH,AUPH
1429,OTC:AUQFF,AUQFF
1430,NASDAQ:AUR,AUR
1431,NASDAQ:AURA,AURA
1432,NASDAQ:AURE,AURE
1433,OTC:AURI,AURI
1434,CBOE:AURU,AURU
1435,OTC:AURX,AURX
1436,OTC:AUSAF,AUSAF
1437,AMEX:AUSF,AUSF
1438,OTC:AUSGF,AUSGF
1439,OTC:AUSI,AUSI
1440,AMEX:AUSM,AUSM
1441,AMEX:AUST,AUST
1442,NASDAQ:AUTL,AUTL
1443,OTC:AUTLF,AUTLF
1444,OTC:AUTR,AUTR
1445,OTC:AUTSF,AUTSF
1446,NASDAQ:AUUD,AUUD
1447,OTC:AUUMF,AUUMF
1448,OTC:AUVI,AUVI
1449,OTC:AUVIP,AUVIP
1450,OTC:AUXXF,AUXXF
1451,NYSE:AVA,AVA
1452,OTC:AVACF,AVACF
1453,OTC:AVAGS,AVAGS
1454,NASDAQ:AVAH,AVAH
1455,OTC:AVAI,AVAI
1456,NYSE:AVAL,AVAL
1457,NASDAQ:AVAV,AVAV
1458,NYSE:AVB,AVB
1459,NYSE:AVBC,AVBC
1460,NASDAQ:AVBH,AVBH
1461,NASDAQ:AVBP,AVBP
1462,OTC:AVCNF,AVCNF
1463,OTC:AVCRF,AVCRF
1464,OTC:AVCTF,AVCTF
1465,NYSE:AVD,AVD
1466,OTC:AVDBS,AVDBS
1467,OTC:AVDDS,AVDDS
1468,AMEX:AVDE,AVDE
1469,NASDAQ:AVDL,AVDL
1470,OTC:AVDQS,AVDQS
1471,AMEX:AVDS,AVDS
1472,AMEX:AVDV,AVDV
1473,NASDAQ:AVDX,AVDX
1474,OTC:AVDYS,AVDYS
1475,AMEX:AVEE,AVEE
1476,AMEX:AVEM,AVEM
1477,AMEX:AVES,AVES
1478,NASDAQ:AVGB,AVGB
1479,OTC:AVGDF,AVGDF
1480,AMEX:AVGE,AVGE
1481,NASDAQ:AVGG,AVGG
1482,NASDAQ:AVGO,AVGO
1483,NASDAQ:AVGU,AVGU
1484,AMEX:AVGV,AVGV
1485,CBOE:AVGW,AVGW
1486,NASDAQ:AVGX,AVGX
1487,OTC:AVHHL,AVHHL
1488,AMEX:AVIE,AVIE
1489,OTC:AVIFY,AVIFY
1490,AMEX:AVIG,AVIG
1491,NASDAQ:AVIR,AVIR
1492,AMEX:AVIV,AVIV
1493,NYSE:AVK,AVK
1494,OTC:AVKRS,AVKRS
1495,NASDAQ:AVL,AVL
1496,AMEX:AVLC,AVLC
1497,OTC:AVLNF,AVLNF
1498,OTC:AVLOS,AVLOS
1499,OTC:AVLQS,AVLQS
1500,AMEX:AVLV,AVLV
1501,OTC:AVLWS,AVLWS
1502,AMEX:AVMA,AVMA
1503,AMEX:AVMC,AVMC
1504,AMEX:AVMU,AVMU
1505,AMEX:AVMV,AVMV
1506,OTC:AVNI,AVNI
1507,AMEX:AVNM,AVNM
1508,NYSE:AVNS,AVNS
1509,NYSE:AVNT,AVNT
1510,AMEX:AVNV,AVNV
1511,NASDAQ:AVNW,AVNW
1512,NASDAQ:AVO,AVO
1513,OTC:AVOA,AVOA
1514,OTC:AVOMS,AVOMS
1515,OTC:AVOZ,AVOZ
1516,OTC:AVPMF,AVPMF
1517,NASDAQ:AVPT,AVPT
1518,NASDAQ:AVR,AVR
1519,AMEX:AVRE,AVRE
1520,OTC:AVRI,AVRI
1521,OTC:AVRW,AVRW
1522,NASDAQ:AVS,AVS
1523,AMEX:AVSC,AVSC
1524,AMEX:AVSD,AVSD
1525,AMEX:AVSE,AVSE
1526,AMEX:AVSF,AVSF
1527,OTC:AVSLS,AVSLS
1528,AMEX:AVSU,AVSU
1529,NASDAQ:AVT,AVT
1530,OTC:AVTBF,AVTBF
1531,OTC:AVTGF,AVTGF
1532,NYSE:AVTR,AVTR
1533,OTC:AVTUS,AVTUS
1534,NASDAQ:AVTX,AVTX
1535,OTC:AVTXF,AVTXF
1536,NASDAQ:AVUQ,AVUQ
1537,AMEX:AVUS,AVUS
1538,AMEX:AVUV,AVUV
1539,OTC:AVVH,AVVH
1540,OTC:AVVIY,AVVIY
1541,OTC:AVVOF,AVVOF
1542,OTC:AVVSY,AVVSY
1543,NASDAQ:AVXC,AVXC
1544,NASDAQ:AVXL,AVXL
1545,NYSE:AVY,AVY
1546,OTC:AWAW,AWAW
1547,AMEX:AWAY,AWAY
1548,OTC:AWCA,AWCA
1549,AMEX:AWEG,AWEG
1550,OTC:AWEVF,AWEVF
1551,NYSE:AWF,AWF
1552,OTC:AWFDF,AWFDF
1553,OTC:AWHES,AWHES
1554,OTC:AWHL,AWHL
1555,NYSE:AWI,AWI
1556,OTC:AWIN,AWIN
1557,NYSE:AWK,AWK
1558,OTC:AWLIF,AWLIF
1559,OTC:AWMLF,AWMLF
1560,OTC:AWON,AWON
1561,NYSE:AWP,AWP
1562,NYSE:AWR,AWR
1563,NASDAQ:AWRE,AWRE
1564,OTC:AWRS,AWRS
1565,OTC:AWSL,AWSL
1566,OTC:AWTRF,AWTRF
1567,AMEX:AWX,AWX
1568,NYSE:AX,AX
1569,OTC:AXAHF,AXAHF
